Count,SL.,SP.,NSP.,NE.,SM.,FR.,OF.,RES.,IR.,PH.,RP.,GS.,FG.,OG.,sub_no,clusters,,,
66,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
234,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
53,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
68,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
72,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
27,0,1,0,1,0,0,0,0,0,1,0,0,1,0,19,SP.FG.NE.PH.,,,
13,0,1,0,1,0,0,0,0,0,1,0,0,1,0,19,SP.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
124,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
133,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,19,SL.FG.NE.IR.,,,
31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19,SL.FG.SM.IR.,,,
22,1,0,0,1,0,0,0,0,1,0,0,0,1,0,19,SL.FG.NE.IR.,,,
94,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19,SL.FG.SM.IR.,,,
77,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
26,0,1,0,0,1,0,0,0,0,1,0,0,1,0,19,SP.FG.SM.PH.,,,
45,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
44,0,0,1,0,1,0,0,0,0,1,0,0,1,0,19,NSP.FG.SM.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
87,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
37,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,20,SL.GS.SM.PH.,,,
11,0,1,0,0,1,0,0,0,0,1,0,1,0,0,20,SP.GS.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,20,SL.GS.SM.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
17,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
40,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
29,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
40,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
32,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,20,NSP.FG.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
12,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,20,SP.GS.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
19,0,1,0,1,0,0,0,0,0,1,0,1,0,0,20,SP.GS.NE.PH.,,,
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,20,SP.GS.SM.PH.,,,
20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,20,SL.GS.SM.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
17,0,0,1,1,0,0,0,0,0,1,0,0,1,0,20,NSP.FG.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,20,SL.GS.SM.PH.,,,
23,1,0,0,0,1,0,0,0,0,1,0,1,0,0,20,SL.GS.SM.PH.,,,
39,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
23,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
22,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
31,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
19,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
54,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
10,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
13,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
71,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
56,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
20,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
19,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
25,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
48,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
19,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
79,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,1,0,0,20,SP.GS.NE.PH.,,,
14,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
40,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
42,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
84,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
20,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
23,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
22,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
63,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
23,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
12,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
16,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
8,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
30,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
10,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
22,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,SP.FG.SM.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,0,1,0,20,SP.FG.NE.PH.,,,
231,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,20,SL.FG.SM.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
39,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
84,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
127,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
63,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
165,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
100,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
72,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
24,0,0,1,1,0,0,0,0,0,1,0,0,1,0,20,NSP.FG.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
164,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20,SL.GS.NE.PH.,,,
153,1,0,0,1,0,0,0,0,0,1,0,0,1,0,20,SL.FG.NE.PH.,,,
20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,21,SL.FG.SM.RES.,,,
26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,21,SP.FG.SM.RES.,,,
32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,21,SL.FG.SM.RES.,,,
5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,21,SP.FG.SM.RES.,,,
17,0,1,0,1,0,0,0,1,0,0,0,0,1,0,21,SP.FG.NE.RES.,,,
110,1,0,0,1,0,0,0,1,0,0,0,0,1,0,21,SL.FG.NE.RES.,,,
22,1,0,0,0,1,0,0,1,0,0,0,0,1,0,21,SL.FG.SM.RES.,,,
52,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
48,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,SP.FG.SM.IR.,,,
3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
104,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
78,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,SP.FG.SM.IR.,,,
28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
98,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
29,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,SP.FG.SM.IR.,,,
4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
95,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
55,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,SP.FG.SM.IR.,,,
10,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
17,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
34,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
56,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
21,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
66,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,SP.FG.SM.IR.,,,
5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,21,SP.FG.NE.IR.,,,
157,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
94,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
14,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
35,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
89,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
153,1,0,0,1,0,0,0,0,1,0,0,0,1,0,21,SL.FG.NE.IR.,,,
2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21,SL.FG.SM.IR.,,,
2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,21,NSP.FG.SM.PH.,,,
20,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,NSP.GS.SM.PH.,,,
11,0,0,1,0,1,0,0,0,0,1,0,1,0,0,21,NSP.GS.SM.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,21,SL.GS.SM.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
73,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
42,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
28,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
81,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
33,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
54,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
29,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
104,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
22,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
17,1,0,0,0,1,0,0,0,0,0,1,0,1,0,21,SL.FG.SM.RP.,,,
26,0,1,0,0,1,0,0,0,0,0,1,0,1,0,21,SP.FG.SM.RP.,,,
9,1,0,0,0,1,0,0,0,0,0,1,0,1,0,21,SL.FG.SM.RP.,,,
71,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
43,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
34,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
43,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
36,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
45,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
35,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
16,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
57,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
43,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
13,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,21,SP.FG.SM.PH.,,,
25,1,0,0,0,1,0,0,0,0,1,0,0,1,0,21,SL.FG.SM.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
169,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
55,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
46,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
155,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
133,0,1,0,1,0,0,0,0,0,1,0,0,1,0,21,SP.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21,SL.FG.NE.PH.,,,
109,1,0,0,1,0,0,0,0,1,0,0,0,1,0,22,SL.FG.NE.IR.,,,
149,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
143,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
203,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
99,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
111,1,0,0,0,1,0,0,0,1,0,0,0,1,0,22,SL.FG.SM.IR.,,,
7,0,0,1,0,1,0,0,0,1,0,0,0,1,0,22,NSP.FG.SM.IR.,,,
13,0,0,1,0,1,0,0,0,0,1,0,0,1,0,22,NSP.FG.SM.PH.,,,
42,0,0,1,1,0,0,0,0,0,1,0,0,1,0,22,NSP.FG.NE.PH.,,,
428,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
113,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
78,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
72,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
92,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
57,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
118,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
139,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,SL.GS.NE.PH.,,,
109,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,SL.GS.NE.PH.,,,
32,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,SL.GS.NE.PH.,,,
41,1,0,0,1,0,0,0,1,0,0,0,0,1,0,22,SL.FG.NE.RES.,,,
7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,22,SL.GS.SM.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,SL.GS.NE.PH.,,,
53,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
60,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
23,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
107,1,0,0,0,1,0,0,0,1,0,0,0,1,0,22,SL.FG.SM.IR.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
15,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,SP.FG.NE.PH.,,,
12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
165,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,SP.FG.NE.PH.,,,
13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,SP.FG.NE.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,1,0,0,22,SP.GS.NE.PH.,,,
67,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22,SL.GS.NE.PH.,,,
64,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
17,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
45,1,0,0,0,1,0,0,0,1,0,0,1,0,0,22,SL.GS.SM.IR.,,,
3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
186,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
98,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
29,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,SP.FG.NE.PH.,,,
73,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,22,SL.FG.SM.PH.,,,
79,0,1,0,0,1,0,0,0,0,1,0,0,1,0,22,SP.FG.SM.PH.,,,
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,22,SP.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22,SL.FG.NE.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
34,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
40,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
20,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
